epi_week ,date       ,country ,state ,city         ,ibgeID  ,newDeaths ,deaths ,newCases ,totalCases ,deaths_per_100k_inhabitants ,totalCases_per_100k_inhabitants ,deaths_by_totalCases ,_source ,last_info_date
52       ,2020-12-24 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,20     ,3        ,691        ,55.27152                    ,1909.63106                      ,0.02894              ,SES     ,2021-04-12
52       ,2020-12-25 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,20     ,3        ,694        ,55.27152                    ,1917.92179                      ,0.02882              ,SES     ,2021-04-12
53       ,2020-12-29 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,20     ,5        ,699        ,55.27152                    ,1931.73967                      ,0.02861              ,SES     ,2021-04-12
53       ,2020-12-31 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,20     ,14       ,713        ,55.27152                    ,1970.42974                      ,0.02805              ,SES     ,2021-04-12
101      ,2021-01-03 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,20     ,2        ,715        ,55.27152                    ,1975.95689                      ,0.02797              ,SES     ,2021-04-12
101      ,2021-01-05 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,2         ,22     ,16       ,731        ,60.79867                    ,2020.17411                      ,0.03010              ,SES     ,2021-04-12
101      ,2021-01-06 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,22     ,32       ,763        ,60.79867                    ,2108.60854                      ,0.02883              ,SES     ,2021-04-12
101      ,2021-01-07 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,22     ,19       ,782        ,60.79867                    ,2161.11648                      ,0.02813              ,SES     ,2021-04-12
101      ,2021-01-08 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,22     ,26       ,808        ,60.79867                    ,2232.96946                      ,0.02723              ,SES     ,2021-04-12
101      ,2021-01-09 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,22     ,3        ,811        ,60.79867                    ,2241.26019                      ,0.02713              ,SES     ,2021-04-12
102      ,2021-01-10 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,22     ,1        ,812        ,60.79867                    ,2244.02377                      ,0.02709              ,SES     ,2021-04-12
102      ,2021-01-11 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,22     ,6        ,818        ,60.79867                    ,2260.60522                      ,0.02689              ,SES     ,2021-04-12
102      ,2021-01-12 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,22     ,5        ,823        ,60.79867                    ,2274.42310                      ,0.02673              ,SES     ,2021-04-12
102      ,2021-01-13 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,22     ,15       ,838        ,60.79867                    ,2315.87674                      ,0.02625              ,SES     ,2021-04-12
102      ,2021-01-14 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,23     ,5        ,843        ,63.56225                    ,2329.69462                      ,0.02728              ,SES     ,2021-04-12
102      ,2021-01-15 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,23     ,30       ,873        ,63.56225                    ,2412.60191                      ,0.02635              ,SES     ,2021-04-12
102      ,2021-01-16 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,23     ,11       ,884        ,63.56225                    ,2443.00124                      ,0.02602              ,SES     ,2021-04-12
103      ,2021-01-17 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,23     ,1        ,885        ,63.56225                    ,2445.76482                      ,0.02599              ,SES     ,2021-04-12
103      ,2021-01-19 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,23     ,8        ,893        ,63.56225                    ,2467.87343                      ,0.02576              ,SES     ,2021-04-12
103      ,2021-01-20 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,24     ,5        ,898        ,66.32583                    ,2481.69131                      ,0.02673              ,SES     ,2021-04-12
103      ,2021-01-21 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,24     ,5        ,903        ,66.32583                    ,2495.50919                      ,0.02658              ,SES     ,2021-04-12
103      ,2021-01-22 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,24     ,3        ,906        ,66.32583                    ,2503.79992                      ,0.02649              ,SES     ,2021-04-12
103      ,2021-01-23 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,24     ,6        ,912        ,66.32583                    ,2520.38137                      ,0.02632              ,SES     ,2021-04-12
104      ,2021-01-24 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,24     ,1        ,913        ,66.32583                    ,2523.14495                      ,0.02629              ,SES     ,2021-04-12
104      ,2021-01-25 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,24     ,5        ,918        ,66.32583                    ,2536.96283                      ,0.02614              ,SES     ,2021-04-12
104      ,2021-01-26 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,24     ,46       ,964        ,66.32583                    ,2664.08733                      ,0.02490              ,SES     ,2021-04-12
104      ,2021-01-27 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,24     ,44       ,1008       ,66.32583                    ,2785.68468                      ,0.02381              ,SES     ,2021-04-12
104      ,2021-01-28 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,24     ,41       ,1049       ,66.32583                    ,2898.99129                      ,0.02288              ,SES     ,2021-04-12
104      ,2021-01-29 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,24     ,7        ,1056       ,66.32583                    ,2918.33633                      ,0.02273              ,SES     ,2021-04-12
105      ,2021-02-01 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,24     ,5        ,1061       ,66.32583                    ,2932.15421                      ,0.02262              ,SES     ,2021-04-12
105      ,2021-02-02 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,25     ,3        ,1064       ,69.08940                    ,2940.44494                      ,0.02350              ,SES     ,2021-04-12
105      ,2021-02-03 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,26     ,32       ,1096       ,71.85298                    ,3028.87937                      ,0.02372              ,SES     ,2021-04-12
105      ,2021-02-04 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,26     ,8        ,1104       ,71.85298                    ,3050.98798                      ,0.02355              ,SES     ,2021-04-12
105      ,2021-02-05 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,27     ,10       ,1114       ,74.61655                    ,3078.62374                      ,0.02424              ,SES     ,2021-04-12
